I	   6.56200	    a	  15.08870	  -0.00001	  64.12744	  -2.99990    b	  20.78317	  -0.00000	   0.00000	  -2.49996
O	   7.06800	    a	  15.08990	  -0.00001	  71.76343	  -2.99988    b	  20.74288	  -0.00016	  10.49463	  -2.50121
O	   7.57400	    a	  15.09043	  -0.00001	  79.39917	  -2.99987    b	  20.74290	  -0.00015	  20.98730	  -2.50263
O	   8.09200	    a	  15.09067	  -0.00001	  87.21631	  -2.99985    b	  20.74288	  -0.00015	  31.72900	  -2.50409
O	   8.59200	    a	  15.09070	  -0.00002	  94.76172	  -2.99983    b	  20.74288	  -0.00015	  42.09717	  -2.50550
O	   9.09200	    a	  15.09070	  -0.00002	 102.30713	  -2.99981    b	  20.74280	  -0.00015	  52.46533	  -2.50690
O	   9.59200	    a	  15.09070	  -0.00002	 109.85254	  -2.99980    b	  20.74283	  -0.00015	  62.83350	  -2.50831
O	  10.09200	    a	  15.09070	  -0.00002	 117.39795	  -2.99978    b	  20.74289	  -0.00015	  73.20190	  -2.50972
O	  10.59200	    a	  15.09070	  -0.00002	 124.94312	  -2.99976    b	  20.74292	  -0.00015	  83.57007	  -2.51113
O	  11.09200	    a	  15.09070	  -0.00002	 132.48853	  -2.99975    b	  20.74289	  -0.00015	  93.93823	  -2.51253
O	  11.59200	    a	  15.09070	  -0.00003	 140.03394	  -2.99973    b	  20.74283	  -0.00015	 104.30640	  -2.51394
O	  12.09200	    a	  15.09070	  -0.00003	 147.57935	  -2.99971    b	  20.74288	  -0.00015	 114.67480	  -2.51535
O	  12.59200	    a	  15.09070	  -0.00003	 155.12476	  -2.99970    b	  20.74292	  -0.00015	 125.04297	  -2.51676
O	  13.09200	    a	  15.09070	  -0.00003	 162.67017	  -2.99972    b	  20.74291	  -0.00015	 135.41113	  -2.51816
O	  13.59200	    a	  15.09070	  -0.00003	 170.21558	  -2.99970    b	  20.74285	  -0.00015	 145.77930	  -2.51957
O	  14.09200	    a	  15.09070	   0.00090	 177.83004	  -3.00702    b	  20.74291	  -0.00015	 156.14746	  -2.52098
O	  14.59200	    a	  15.09070	   0.00035	 185.37551	  -3.00228    b	  20.74296	  -0.00015	 166.51587	  -2.52239
O	  15.09200	    a	  15.09070	   0.00010	 192.92099	  -3.00058    b	  20.73479	   0.02880	 176.95290	  -2.49533
O	  15.59200	    a	  15.09070	   0.00002	 200.46647	  -3.00011    b	  20.74286	   0.15643	 187.22664	  -1.14587
O	  16.10200	    a	  15.09070	   0.00001	 208.16283	  -3.00011    b	  20.74288	   0.15644	 197.67784	   0.50245
O	  16.60800	    a	  15.09070	   0.00001	 215.79885	  -3.00011    b	  20.73013	   0.09829	 208.05952	   2.03481
O	  17.11400	    a	  15.09070	   0.00001	 223.43488	  -3.00011    b	  20.74289	  -0.00179	 218.54533	   2.15932
O	  17.62000	    a	  15.09070	   0.00001	 231.07050	  -3.00011    b	  20.74288	   0.00849	 229.03809	   2.19350
O	  18.12600	    b	  20.74170	   0.00571	 239.53737	   2.28049    a	  15.09070	   0.00001	 238.69881	  -3.00011
O	  18.63200	    b	  20.74288	  -0.21067	 249.92554	   1.06742    a	  15.09070	   0.00001	 246.32707	  -3.00011
O	  19.13800	    b	  20.74286	  -0.21066	 260.19443	  -1.12695    a	  15.09070	   0.00001	 253.95540	  -3.00011
O	  19.64400	    b	  20.74287	  -0.03419	 270.59575	  -2.30553    a	  15.10442	   0.00001	 261.59227	  -3.00011
O	  20.15000	    b	  20.74283	  -0.01691	 281.08611	  -2.58968    a	  15.11106	   0.00001	 269.23601	  -3.00011
O	  20.65600	    b	  20.74289	  -0.01216	 291.58659	  -2.74986    a	  15.10851	   0.00001	 276.87975	  -3.00011
O	  21.16200	    b	  20.74289	  -0.00795	 302.08708	  -2.85604    a	  15.10397	   0.00001	 284.52348	  -3.00011
O	  21.66800	    b	  20.74290	  -0.00322	 312.58757	  -2.90904    a	  15.09983	   0.00001	 292.16722	  -3.00011
O	  22.17400	    b	  20.74249	   0.00702	 323.08806	  -2.92212    a	  15.09673	   0.00001	 299.81096	  -3.00011
O	  22.68000	    b	  20.74120	   0.00708	 333.58855	  -2.84796    a	  15.09459	   0.00001	 307.45470	  -3.00011
