I	   7.06800	    a	  15.08990	  -0.00001	  69.52515	  -2.99988    b	  20.74268	   0.01758	   0.00000	  -2.54532
O	   7.57400	    a	  15.09043	  -0.00001	  77.16089	  -2.99987    b	  20.74289	   0.01321	  10.49292	  -2.39097
O	   8.09200	    a	  15.09067	  -0.00001	  84.97803	  -2.99985    b	  20.74289	   0.00306	  21.23462	  -2.34581
O	   8.59200	    a	  15.09070	  -0.00002	  92.52344	  -2.99983    b	  20.74287	   0.00306	  31.60278	  -2.31431
O	   9.09200	    a	  15.09070	  -0.00002	 100.06885	  -2.99981    b	  20.74287	   0.00172	  41.97095	  -2.29270
O	   9.59200	    a	  15.09070	  -0.00002	 107.61426	  -2.99980    b	  20.74288	  -0.00636	  52.33911	  -2.34655
O	  10.09200	    a	  15.09070	  -0.00002	 115.15967	  -2.99978    b	  20.73431	   0.01097	  62.70728	  -2.52886
O	  10.59200	    a	  15.09070	  -0.00002	 122.70483	  -2.99976    b	  20.74316	  -0.02622	  73.07495	  -2.35927
O	  11.09200	    a	  15.09070	  -0.00002	 130.25024	  -2.99975    b	  20.74286	  -0.00599	  83.44312	  -2.54790
O	  11.59200	    a	  15.09070	  -0.00003	 137.79565	  -2.99973    b	  20.72058	   0.11534	  93.80005	  -2.30437
O	  12.09200	    a	  15.09070	  -0.00003	 145.34106	  -2.99971    b	  20.74287	   0.19069	 103.99390	  -0.41294
O	  12.59200	    a	  15.09070	  -0.00003	 152.88647	  -2.99970    b	  20.74289	   0.19069	 114.17920	   1.55260
O	  13.09200	    a	  15.09070	  -0.00003	 160.43188	  -2.99972    b	  20.74384	  -0.01467	 124.46802	   2.54802
O	  13.59200	    a	  15.09070	  -0.00003	 167.97729	  -2.99970    b	  20.73822	   0.14366	 134.79297	   3.23035
O	  14.09200	    a	  15.09070	   0.00090	 175.59175	  -3.00702    b	  20.74288	  -0.10093	 145.12109	   3.19049
O	  14.59200	    a	  15.09070	   0.00035	 183.13723	  -3.00228    b	  20.74513	   0.10223	 155.46143	   2.87839
O	  15.09200	    a	  15.09070	   0.00010	 190.68271	  -3.00058    b	  20.70860	  -0.08828	 165.79834	   3.24767
O	  15.59200	    a	  15.09070	   0.00002	 198.22819	  -3.00011    b	  20.73536	  -0.03458	 176.14973	   1.98060
O	  16.10200	    a	  15.09070	   0.00001	 205.92455	  -3.00011    b	  20.73457	   0.20137	 186.58400	   3.37870
O	  16.60800	    a	  15.09070	   0.00001	 213.56057	  -3.00011    b	  20.68204	  -0.12660	 197.00758	   3.73806
O	  17.11400	    a	  15.09070	   0.00001	 221.19659	  -3.00011    b	  20.72455	  -0.10407	 207.32022	   1.87287
O	  17.62000	    a	  15.09070	   0.00001	 228.83222	  -3.00011    b	  20.70033	   0.24248	 217.71022	   2.66657
O	  18.12600	    a	  15.09070	   0.00001	 236.46053	  -3.00011    b	  20.69443	  -0.01202	 228.06037	   4.08230
O	  18.63200	    a	  15.09070	   0.00001	 244.08879	  -3.00011    b	  20.73542	  -0.20694	 238.36751	   2.35172
O	  19.13800	    a	  15.09070	   0.00001	 251.71712	  -3.00011    b	  20.68333	   0.12847	 248.78998	   1.97827
O	  19.64400	    a	  15.09070	   0.00001	 259.34538	  -3.00011    b	  20.69962	  -0.04833	 259.20354	   2.90223
O	  20.15000	    b	  20.71463	   0.03078	 269.64330	   2.06948    a	  15.09070	   0.00001	 266.97368	  -3.00011
O	  20.65600	    b	  20.72442	   0.17247	 279.95085	   3.85352    a	  15.09070	   0.00001	 274.60197	  -3.00011
O	  21.16200	    b	  20.66618	  -0.16418	 290.37498	   3.90374    a	  15.09070	   0.00001	 282.23027	  -3.00011
O	  21.66800	    b	  20.73329	  -0.16862	 300.54948	   1.42676    a	  15.09070	   0.00001	 289.85857	  -3.00011
O	  22.17400	    b	  20.74496	   0.16009	 310.97240	   1.55823    a	  15.09070	   0.00001	 297.48686	  -3.00011
O	  22.68000	    b	  20.69630	  -0.11134	 321.41063	   1.96248    a	  15.09070	   0.00001	 305.11516	  -3.00011
O	  23.18600	    b	  20.73816	  -0.28291	 331.55235	  -0.62430    a	  15.09070	   0.00001	 312.74345	  -3.00011
O	  23.69200	    b	  20.74005	  -0.09857	 341.89018	  -2.27646    a	  15.09109	   0.00001	 320.37828	  -3.00011
O	  24.19800	    b	  20.73885	  -0.02899	 352.35698	  -2.92375    a	  15.08321	   0.00001	 328.00810	  -3.00011
O	  24.70400	    b	  20.73768	  -0.00484	 362.84618	  -3.13003    a	  15.06868	   0.00001	 335.63640	  -3.00011
O	  25.21000	    b	  20.73667	  -0.00484	 373.34203	  -3.18076    a	  15.05190	   0.00001	 343.25694	  -3.00011
O	  25.71600	    b	  20.73560	   0.00535	 383.82707	  -3.16955    a	  15.03464	   0.00001	 350.86980	  -3.00011
O	  26.22200	    b	  20.73456	   0.01524	 394.31212	  -3.09354    a	  15.01768	   0.00001	 358.47154	  -3.00011
O	  26.72800	    b	  20.73261	  -0.01513	 404.79716	  -3.14719    a	  15.00123	   0.00001	 366.06895	  -3.00011
O	  27.23400	    b	  20.73245	   0.01500	 415.28319	  -3.01130    a	  14.98537	   0.00001	 373.65257	  -3.00011
O	  27.74000	    b	  20.73180	   0.00037	 425.76822	  -3.00370    a	  14.97014	   0.00001	 381.23454	  -3.00011
